variable,year,value
PT_taunbar,1996,0.1577
PT_taunbar,1997,0.1812
PT_taunbar,1998,0.1824
PT_taunbar,1999,0.1983
PT_taunbar,2000,0.2770
PT_taunbar,2001,0.2790
PT_taunbar,2002,0.2469
PT_taunbar,2003,0.1541
PT_taunbar,2004,0.1347
PT_taunbar,2005,0.1336
PT_taunbar,2006,0.1392
PT_taunbar,2007,0.1302
PT_taunbar,2008,0.1135
PT_taunbar,2009,0.1143
PT_taunbar,2010,0.1253
PT_taunbar,2011,0.1302
PT_taunbar,2012,0.1486
PT_taunbar,2013,0.1792
PT_taunbar,2014,0.1739
PT_taunbar,2015,0.2490
PT_taunbar,2016,0.2355
PT_taunbar,2017,0.2209
PT_taunbar,2018,0.2030
PT_taunbar,2019,0.2146
PT_taunbar,2020,0.1986
PT_taunbar,average,0.1795
PT_tauwfbar,1995,0.1116
PT_tauwfbar,1996,0.1062
PT_tauwfbar,1997,0.1107
PT_tauwfbar,1998,0.1189
PT_tauwfbar,1999,0.1169
PT_tauwfbar,2000,0.1189
PT_tauwfbar,2001,0.1211
PT_tauwfbar,2002,0.1231
PT_tauwfbar,2003,0.1132
PT_tauwfbar,2004,0.1202
PT_tauwfbar,2005,0.1233
PT_tauwfbar,2006,0.1181
PT_tauwfbar,2007,0.1252
PT_tauwfbar,2008,0.1266
PT_tauwfbar,2009,0.1265
PT_tauwfbar,2010,0.1327
PT_tauwfbar,2011,0.1416
PT_tauwfbar,2012,0.1434
PT_tauwfbar,2013,0.1480
PT_tauwfbar,2014,0.1474
PT_tauwfbar,2015,0.1502
PT_tauwfbar,2016,0.1526
PT_tauwfbar,2017,0.1542
PT_tauwfbar,2018,0.1610
PT_tauwfbar,2019,0.1652
PT_tauwfbar,2020,0.1678
PT_tauwfbar,average,0.1325
PT_tauwhbar,1995,0.0897
PT_tauwhbar,1996,0.0866
PT_tauwhbar,1997,0.0902
PT_tauwhbar,1998,0.0855
PT_tauwhbar,1999,0.0853
PT_tauwhbar,2000,0.0866
PT_tauwhbar,2001,0.0904
PT_tauwhbar,2002,0.0911
PT_tauwhbar,2003,0.1022
PT_tauwhbar,2004,0.0946
PT_tauwhbar,2005,0.0956
PT_tauwhbar,2006,0.1031
PT_tauwhbar,2007,0.0998
PT_tauwhbar,2008,0.1025
PT_tauwhbar,2009,0.1024
PT_tauwhbar,2010,0.1007
PT_tauwhbar,2011,0.1048
PT_tauwhbar,2012,0.1054
PT_tauwhbar,2013,0.1085
PT_tauwhbar,2014,0.1145
PT_tauwhbar,2015,0.1142
PT_tauwhbar,2016,0.1140
PT_tauwhbar,2017,0.1136
PT_tauwhbar,2018,0.1082
PT_tauwhbar,2019,0.1085
PT_tauwhbar,2020,0.1100
PT_tauwhbar,average,0.1003
PT_tby,1995,-0.041006
PT_tby,1996,-0.048142
PT_tby,1997,-0.056825
PT_tby,1998,-0.069851
PT_tby,1999,-0.082234
PT_tby,2000,-0.086721
PT_tby,2001,-0.079989
PT_tby,2002,-0.066622
PT_tby,2003,-0.054786
PT_tby,2004,-0.065122
PT_tby,2005,-0.075750
PT_tby,2006,-0.064402
PT_tby,2007,-0.062447
PT_tby,2008,-0.079453
PT_tby,2009,-0.057679
PT_tby,2010,-0.057236
PT_tby,2011,-0.020559
PT_tby,2012,0.025832
PT_tby,2013,0.041966
PT_tby,2014,0.037537
PT_tby,2015,0.040029
PT_tby,2016,0.035877
PT_tby,2017,0.041557
PT_tby,2018,0.038988
PT_tby,2019,0.039185
PT_tby,2020,0.000344
PT_tby,average,-0.024220
PT_trybar,1995,0.1230
PT_trybar,1996,0.1260
PT_trybar,1997,0.1240
PT_trybar,1998,0.1260
PT_trybar,1999,0.1270
PT_trybar,2000,0.1300
PT_trybar,2001,0.1340
PT_trybar,2002,0.1400
PT_trybar,2003,0.1530
PT_trybar,2004,0.1580
PT_trybar,2005,0.1640
PT_trybar,2006,0.1640
PT_trybar,2007,0.1630
PT_trybar,2008,0.1690
PT_trybar,2009,0.1890
PT_trybar,2010,0.1880
PT_trybar,2011,0.1910
PT_trybar,2012,0.1980
PT_trybar,2013,0.2060
PT_trybar,2014,0.1990
PT_trybar,2015,0.1960
PT_trybar,2016,0.1910
PT_trybar,2017,0.1850
PT_trybar,2018,0.1820
PT_trybar,2019,0.1820
PT_trybar,2020,0.2010
PT_trybar,average,0.1657
RAAT_imcgy,1995,0.001184
RAAT_imcgy,1996,0.001172
RAAT_imcgy,1997,0.000953
RAAT_imcgy,1998,0.000917
RAAT_imcgy,1999,0.000826
RAAT_imcgy,2000,0.000781
RAAT_imcgy,2001,0.000826
RAAT_imcgy,2002,0.000831
RAAT_imcgy,2003,0.000767
RAAT_imcgy,2004,0.000696
RAAT_imcgy,2005,0.000667
RAAT_imcgy,2006,0.000682
RAAT_imcgy,2007,0.000644
RAAT_imcgy,2008,0.000758
RAAT_imcgy,2009,0.000820
RAAT_imcgy,2010,0.000766
RAAT_imcgy,2011,0.000755
RAAT_imcgy,2012,0.000713
RAAT_imcgy,2013,0.000800
RAAT_imcgy,2014,0.000808
RAAT_imcgy,2015,0.000738
RAAT_imcgy,2016,0.000741
RAAT_imcgy,2017,0.000765
RAAT_imcgy,2018,0.000802
RAAT_imcgy,2019,0.000880
RAAT_imcgy,2020,0.000865
RAAT_imcgy,average,0.000788
RAAT_imcy,1995,0.006328
RAAT_imcy,1996,0.005886
RAAT_imcy,1997,0.005735
RAAT_imcy,1998,0.005447
RAAT_imcy,1999,0.005433
RAAT_imcy,2000,0.005008
RAAT_imcy,2001,0.005052
RAAT_imcy,2002,0.005148
RAAT_imcy,2003,0.005247
RAAT_imcy,2004,0.005184
RAAT_imcy,2005,0.004874
RAAT_imcy,2006,0.004788
RAAT_imcy,2007,0.004789
RAAT_imcy,2008,0.005135
RAAT_imcy,2009,0.005002
RAAT_imcy,2010,0.004778
RAAT_imcy,2011,0.004768
RAAT_imcy,2012,0.004614
RAAT_imcy,2013,0.005070
RAAT_imcy,2014,0.004799
RAAT_imcy,2015,0.004262
RAAT_imcy,2016,0.004391
RAAT_imcy,2017,0.004597
RAAT_imcy,2018,0.004738
RAAT_imcy,2019,0.004732
RAAT_imcy,2020,0.004032
RAAT_imcy,average,0.004822
RAAT_imigy,1995,0.000122
RAAT_imigy,1996,0.000134
RAAT_imigy,1997,0.000134
RAAT_imigy,1998,0.000122
RAAT_imigy,1999,0.000119
RAAT_imigy,2000,0.000116
RAAT_imigy,2001,0.000118
RAAT_imigy,2002,0.000123
RAAT_imigy,2003,0.000130
RAAT_imigy,2004,0.000131
RAAT_imigy,2005,0.000131
RAAT_imigy,2006,0.000136
RAAT_imigy,2007,0.000133
RAAT_imigy,2008,0.000134
RAAT_imigy,2009,0.000103
RAAT_imigy,2010,0.000084
RAAT_imigy,2011,0.000083
RAAT_imigy,2012,0.000075
RAAT_imigy,2013,0.000094
RAAT_imigy,2014,0.000092
RAAT_imigy,2015,0.000094
RAAT_imigy,2016,0.000077
RAAT_imigy,2017,0.000070
RAAT_imigy,2018,0.000077
RAAT_imigy,2019,0.000089
RAAT_imigy,2020,0.000079
RAAT_imigy,average,0.000097
RAAT_imiy,1995,0.003202
RAAT_imiy,1996,0.003502
RAAT_imiy,1997,0.003683
RAAT_imiy,1998,0.003308
RAAT_imiy,1999,0.003131
RAAT_imiy,2000,0.002838
RAAT_imiy,2001,0.002805
RAAT_imiy,2002,0.002801
RAAT_imiy,2003,0.002954
RAAT_imiy,2004,0.002946
RAAT_imiy,2005,0.002889
RAAT_imiy,2006,0.002729
RAAT_imiy,2007,0.002701
RAAT_imiy,2008,0.002873
RAAT_imiy,2009,0.002276
RAAT_imiy,2010,0.001953
RAAT_imiy,2011,0.001954
RAAT_imiy,2012,0.001927
RAAT_imiy,2013,0.002308
RAAT_imiy,2014,0.002231
RAAT_imiy,2015,0.002298
RAAT_imiy,2016,0.002323
RAAT_imiy,2017,0.002333
RAAT_imiy,2018,0.002168
RAAT_imiy,2019,0.002683
RAAT_imiy,2020,0.002607
RAAT_imiy,average,0.002521
RABE_imcgy,1995,0.000838
RABE_imcgy,1996,0.000879
RABE_imcgy,1997,0.000811
RABE_imcgy,1998,0.000871
RABE_imcgy,1999,0.001367
RABE_imcgy,2000,0.001405
RABE_imcgy,2001,0.001334
RABE_imcgy,2002,0.001398
RABE_imcgy,2003,0.001294
RABE_imcgy,2004,0.001223
RABE_imcgy,2005,0.001281
RABE_imcgy,2006,0.001128
RABE_imcgy,2007,0.000963
RABE_imcgy,2008,0.001112
RABE_imcgy,2009,0.001089
RABE_imcgy,2010,0.001367
RABE_imcgy,2011,0.001467
RABE_imcgy,2012,0.001428
RABE_imcgy,2013,0.001396
RABE_imcgy,2014,0.001449
RABE_imcgy,2015,0.001331
RABE_imcgy,2016,0.001357
RABE_imcgy,2017,0.001485
RABE_imcgy,2018,0.001640
RABE_imcgy,2019,0.001772
RABE_imcgy,2020,0.002029
RABE_imcgy,average,0.001377
RABE_imcy,1995,0.005394
RABE_imcy,1996,0.005255
RABE_imcy,1997,0.005338
RABE_imcy,1998,0.005425
RABE_imcy,1999,0.009682
RABE_imcy,2000,0.010245
RABE_imcy,2001,0.009529
RABE_imcy,2002,0.009366
RABE_imcy,2003,0.008799
RABE_imcy,2004,0.008484
RABE_imcy,2005,0.008950
RABE_imcy,2006,0.007968
RABE_imcy,2007,0.006826
RABE_imcy,2008,0.006900
RABE_imcy,2009,0.006386
RABE_imcy,2010,0.006882
RABE_imcy,2011,0.006948
RABE_imcy,2012,0.006566
RABE_imcy,2013,0.006366
RABE_imcy,2014,0.006148
RABE_imcy,2015,0.005826
RABE_imcy,2016,0.005662
RABE_imcy,2017,0.005930
RABE_imcy,2018,0.005820
RABE_imcy,2019,0.006096
RABE_imcy,2020,0.006153
RABE_imcy,average,0.006770
RABE_imigy,1995,0.000088
RABE_imigy,1996,0.000097
RABE_imigy,1997,0.000104
RABE_imigy,1998,0.000121
RABE_imigy,1999,0.000161
RABE_imigy,2000,0.000170
RABE_imigy,2001,0.000157
RABE_imigy,2002,0.000179
RABE_imigy,2003,0.000188
RABE_imigy,2004,0.000188
RABE_imigy,2005,0.000210
RABE_imigy,2006,0.000208
RABE_imigy,2007,0.000160
RABE_imigy,2008,0.000137
RABE_imigy,2009,0.000106
RABE_imigy,2010,0.000082
RABE_imigy,2011,0.000090
RABE_imigy,2012,0.000080
RABE_imigy,2013,0.000084
RABE_imigy,2014,0.000089
RABE_imigy,2015,0.000108
RABE_imigy,2016,0.000124
RABE_imigy,2017,0.000129
RABE_imigy,2018,0.000131
RABE_imigy,2019,0.000204
RABE_imigy,2020,0.000221
RABE_imigy,average,0.000139
RABE_imiy,1995,0.002312
RABE_imiy,1996,0.002520
RABE_imiy,1997,0.002842
RABE_imiy,1998,0.003270
RABE_imiy,1999,0.004252
RABE_imiy,2000,0.004153
RABE_imiy,2001,0.003751
RABE_imiy,2002,0.004071
RABE_imiy,2003,0.004256
RABE_imiy,2004,0.004215
RABE_imiy,2005,0.004633
RABE_imiy,2006,0.004172
RABE_imiy,2007,0.003267
RABE_imiy,2008,0.002932
RABE_imiy,2009,0.002346
RABE_imiy,2010,0.001919
RABE_imiy,2011,0.002110
RABE_imiy,2012,0.002046
RABE_imiy,2013,0.002048
RABE_imiy,2014,0.002159
RABE_imiy,2015,0.002635
RABE_imiy,2016,0.003724
RABE_imiy,2017,0.004310
RABE_imiy,2018,0.003668
RABE_imiy,2019,0.006162
RABE_imiy,2020,0.007275
RABE_imiy,average,0.003607
RADE_imcgy,1995,0.003813
RADE_imcgy,1996,0.003792
RADE_imcgy,1997,0.003251
RADE_imcgy,1998,0.003263
RADE_imcgy,1999,0.002748
RADE_imcgy,2000,0.002673
RADE_imcgy,2001,0.002685
RADE_imcgy,2002,0.002872
RADE_imcgy,2003,0.002881
RADE_imcgy,2004,0.002991
RADE_imcgy,2005,0.002993
RADE_imcgy,2006,0.003161
RADE_imcgy,2007,0.002867
RADE_imcgy,2008,0.003360
RADE_imcgy,2009,0.003652
RADE_imcgy,2010,0.003547
RADE_imcgy,2011,0.003577
RADE_imcgy,2012,0.003377
RADE_imcgy,2013,0.003479
RADE_imcgy,2014,0.003654
RADE_imcgy,2015,0.003462
RADE_imcgy,2016,0.003641
RADE_imcgy,2017,0.003533
RADE_imcgy,2018,0.003853
RADE_imcgy,2019,0.003646
RADE_imcgy,2020,0.003734
RADE_imcgy,average,0.003415
RADE_imcy,1995,0.020100
RADE_imcy,1996,0.019693
RADE_imcy,1997,0.019331
RADE_imcy,1998,0.019290
RADE_imcy,1999,0.018516
RADE_imcy,2000,0.018528
RADE_imcy,2001,0.018327
RADE_imcy,2002,0.018866
RADE_imcy,2003,0.019893
RADE_imcy,2004,0.021149
RADE_imcy,2005,0.021069
RADE_imcy,2006,0.021878
RADE_imcy,2007,0.021492
RADE_imcy,2008,0.021320
RADE_imcy,2009,0.020863
RADE_imcy,2010,0.020876
RADE_imcy,2011,0.020123
RADE_imcy,2012,0.020143
RADE_imcy,2013,0.020591
RADE_imcy,2014,0.021354
RADE_imcy,2015,0.020157
RADE_imcy,2016,0.020021
RADE_imcy,2017,0.019527
RADE_imcy,2018,0.018785
RADE_imcy,2019,0.017656
RADE_imcy,2020,0.016880
RADE_imcy,average,0.019902
RADE_imigy,1995,0.000478
RADE_imigy,1996,0.000551
RADE_imigy,1997,0.000545
RADE_imigy,1998,0.000617
RADE_imigy,1999,0.000610
RADE_imigy,2000,0.000595
RADE_imigy,2001,0.000646
RADE_imigy,2002,0.000659
RADE_imigy,2003,0.000678
RADE_imigy,2004,0.000733
RADE_imigy,2005,0.000761
RADE_imigy,2006,0.000878
RADE_imigy,2007,0.000845
RADE_imigy,2008,0.000765
RADE_imigy,2009,0.000537
RADE_imigy,2010,0.000524
RADE_imigy,2011,0.000589
RADE_imigy,2012,0.000505
RADE_imigy,2013,0.000542
RADE_imigy,2014,0.000546
RADE_imigy,2015,0.000613
RADE_imigy,2016,0.000624
RADE_imigy,2017,0.000591
RADE_imigy,2018,0.000593
RADE_imigy,2019,0.000773
RADE_imigy,2020,0.000675
RADE_imigy,average,0.000631
RADE_imiy,1995,0.012524
RADE_imiy,1996,0.014352
RADE_imiy,1997,0.014959
RADE_imiy,1998,0.016698
RADE_imiy,1999,0.016087
RADE_imiy,2000,0.014543
RADE_imiy,2001,0.015418
RADE_imiy,2002,0.015021
RADE_imiy,2003,0.015367
RADE_imiy,2004,0.016474
RADE_imiy,2005,0.016757
RADE_imiy,2006,0.017630
RADE_imiy,2007,0.017227
RADE_imiy,2008,0.016393
RADE_imiy,2009,0.011917
RADE_imiy,2010,0.012226
RADE_imiy,2011,0.013793
RADE_imiy,2012,0.012984
RADE_imiy,2013,0.013283
RADE_imiy,2014,0.013188
RADE_imiy,2015,0.014910
RADE_imiy,2016,0.018785
RADE_imiy,2017,0.019719
RADE_imiy,2018,0.016649
RADE_imiy,2019,0.023326
RADE_imiy,2020,0.022273
RADE_imiy,average,0.016399
RAES_imcgy,1995,0.000435
RAES_imcgy,1996,0.000481
RAES_imcgy,1997,0.000490
RAES_imcgy,1998,0.000566
RAES_imcgy,1999,0.000523
RAES_imcgy,2000,0.000581
RAES_imcgy,2001,0.000576
RAES_imcgy,2002,0.000648
RAES_imcgy,2003,0.000666
RAES_imcgy,2004,0.000632
RAES_imcgy,2005,0.000576
RAES_imcgy,2006,0.000584
RAES_imcgy,2007,0.000605
RAES_imcgy,2008,0.000684
RAES_imcgy,2009,0.000728
RAES_imcgy,2010,0.000775
RAES_imcgy,2011,0.000756
RAES_imcgy,2012,0.000639
RAES_imcgy,2013,0.000630
RAES_imcgy,2014,0.000635
RAES_imcgy,2015,0.000599
RAES_imcgy,2016,0.000627
RAES_imcgy,2017,0.000624
RAES_imcgy,2018,0.000959
RAES_imcgy,2019,0.001245
RAES_imcgy,2020,0.001156
RAES_imcgy,average,0.000729
RAES_imcy,1995,0.004574
RAES_imcy,1996,0.004737
RAES_imcy,1997,0.004735
RAES_imcy,1998,0.005027
RAES_imcy,1999,0.004762
RAES_imcy,2000,0.005275
RAES_imcy,2001,0.005058
RAES_imcy,2002,0.005153
RAES_imcy,2003,0.005820
RAES_imcy,2004,0.006449
RAES_imcy,2005,0.006174
RAES_imcy,2006,0.006134
RAES_imcy,2007,0.006229
RAES_imcy,2008,0.006606
RAES_imcy,2009,0.006465
RAES_imcy,2010,0.006063
RAES_imcy,2011,0.005885
RAES_imcy,2012,0.005391
RAES_imcy,2013,0.005474
RAES_imcy,2014,0.005497
RAES_imcy,2015,0.005243
RAES_imcy,2016,0.005182
RAES_imcy,2017,0.005585
RAES_imcy,2018,0.005963
RAES_imcy,2019,0.006070
RAES_imcy,2020,0.004135
RAES_imcy,average,0.005643
RAES_imigy,1995,0.000078
RAES_imigy,1996,0.000097
RAES_imigy,1997,0.000100
RAES_imigy,1998,0.000104
RAES_imigy,1999,0.000093
RAES_imigy,2000,0.000117
RAES_imigy,2001,0.000112
RAES_imigy,2002,0.000124
RAES_imigy,2003,0.000118
RAES_imigy,2004,0.000115
RAES_imigy,2005,0.000131
RAES_imigy,2006,0.000132
RAES_imigy,2007,0.000125
RAES_imigy,2008,0.000116
RAES_imigy,2009,0.000085
RAES_imigy,2010,0.000075
RAES_imigy,2011,0.000072
RAES_imigy,2012,0.000054
RAES_imigy,2013,0.000060
RAES_imigy,2014,0.000066
RAES_imigy,2015,0.000075
RAES_imigy,2016,0.000070
RAES_imigy,2017,0.000067
RAES_imigy,2018,0.000078
RAES_imigy,2019,0.000141
RAES_imigy,2020,0.000091
RAES_imigy,average,0.000091
RAES_imiy,1995,0.002056
RAES_imiy,1996,0.002528
RAES_imiy,1997,0.002737
RAES_imiy,1998,0.002805
RAES_imiy,1999,0.002445
RAES_imiy,2000,0.002867
RAES_imiy,2001,0.002675
RAES_imiy,2002,0.002824
RAES_imiy,2003,0.002673
RAES_imiy,2004,0.002583
RAES_imiy,2005,0.002893
RAES_imiy,2006,0.002648
RAES_imiy,2007,0.002555
RAES_imiy,2008,0.002483
RAES_imiy,2009,0.001881
RAES_imiy,2010,0.001746
RAES_imiy,2011,0.001681
RAES_imiy,2012,0.001391
RAES_imiy,2013,0.001475
RAES_imiy,2014,0.001600
RAES_imiy,2015,0.001822
RAES_imiy,2016,0.002120
RAES_imiy,2017,0.002238
RAES_imiy,2018,0.002189
RAES_imiy,2019,0.004241
RAES_imiy,2020,0.002997
RAES_imiy,average,0.002357
RAFI_imcgy,1995,0.000487
RAFI_imcgy,1996,0.000477
RAFI_imcgy,1997,0.000417
RAFI_imcgy,1998,0.000475
RAFI_imcgy,1999,0.000386
RAFI_imcgy,2000,0.000288
RAFI_imcgy,2001,0.000282
RAFI_imcgy,2002,0.000292
RAFI_imcgy,2003,0.000278
RAFI_imcgy,2004,0.000312
RAFI_imcgy,2005,0.000277
RAFI_imcgy,2006,0.000268
RAFI_imcgy,2007,0.000261
RAFI_imcgy,2008,0.000255
RAFI_imcgy,2009,0.000256
RAFI_imcgy,2010,0.000247
RAFI_imcgy,2011,0.000277
RAFI_imcgy,2012,0.000303
RAFI_imcgy,2013,0.000281
RAFI_imcgy,2014,0.000280
RAFI_imcgy,2015,0.000263
RAFI_imcgy,2016,0.000287
RAFI_imcgy,2017,0.000283
RAFI_imcgy,2018,0.000295
RAFI_imcgy,2019,0.000303
RAFI_imcgy,2020,0.000335
RAFI_imcgy,average,0.000295
RAFI_imcy,1995,0.002719
RAFI_imcy,1996,0.002681
RAFI_imcy,1997,0.002492
RAFI_imcy,1998,0.002531
RAFI_imcy,1999,0.002251
RAFI_imcy,2000,0.001630
RAFI_imcy,2001,0.001672
RAFI_imcy,2002,0.001680
RAFI_imcy,2003,0.001624
RAFI_imcy,2004,0.001847
RAFI_imcy,2005,0.001767
RAFI_imcy,2006,0.001736
RAFI_imcy,2007,0.001764
RAFI_imcy,2008,0.001720
RAFI_imcy,2009,0.001544
RAFI_imcy,2010,0.001626
RAFI_imcy,2011,0.001782
RAFI_imcy,2012,0.001881
RAFI_imcy,2013,0.001815
RAFI_imcy,2014,0.001763
RAFI_imcy,2015,0.001618
RAFI_imcy,2016,0.001799
RAFI_imcy,2017,0.001760
RAFI_imcy,2018,0.001700
RAFI_imcy,2019,0.001842
RAFI_imcy,2020,0.001756
RAFI_imcy,average,0.001798
RAFI_imigy,1995,0.000084
RAFI_imigy,1996,0.000093
RAFI_imigy,1997,0.000085
RAFI_imigy,1998,0.000099
RAFI_imigy,1999,0.000079
RAFI_imigy,2000,0.000066
RAFI_imigy,2001,0.000064
RAFI_imigy,2002,0.000067
RAFI_imigy,2003,0.000073
RAFI_imigy,2004,0.000079
RAFI_imigy,2005,0.000075
RAFI_imigy,2006,0.000084
RAFI_imigy,2007,0.000084
RAFI_imigy,2008,0.000073
RAFI_imigy,2009,0.000051
RAFI_imigy,2010,0.000042
RAFI_imigy,2011,0.000048
RAFI_imigy,2012,0.000048
RAFI_imigy,2013,0.000045
RAFI_imigy,2014,0.000045
RAFI_imigy,2015,0.000049
RAFI_imigy,2016,0.000046
RAFI_imigy,2017,0.000046
RAFI_imigy,2018,0.000046
RAFI_imigy,2019,0.000081
RAFI_imigy,2020,0.000063
RAFI_imigy,average,0.000060
RAFI_imiy,1995,0.002209
RAFI_imiy,1996,0.002425
RAFI_imiy,1997,0.002322
RAFI_imiy,1998,0.002683
RAFI_imiy,1999,0.002088
RAFI_imiy,2000,0.001604
RAFI_imiy,2001,0.001520
RAFI_imiy,2002,0.001523
RAFI_imiy,2003,0.001646
RAFI_imiy,2004,0.001767
RAFI_imiy,2005,0.001641
RAFI_imiy,2006,0.001697
RAFI_imiy,2007,0.001715
RAFI_imiy,2008,0.001562
RAFI_imiy,2009,0.001124
RAFI_imiy,2010,0.000988
RAFI_imiy,2011,0.001113
RAFI_imiy,2012,0.001245
RAFI_imiy,2013,0.001105
RAFI_imiy,2014,0.001082
RAFI_imiy,2015,0.001204
RAFI_imiy,2016,0.001375
RAFI_imiy,2017,0.001533
RAFI_imiy,2018,0.001300
RAFI_imiy,2019,0.002429
RAFI_imiy,2020,0.002072
RAFI_imiy,average,0.001560
RAFR_imcgy,1995,0.001415
RAFR_imcgy,1996,0.001433
RAFR_imcgy,1997,0.001255
RAFR_imcgy,1998,0.001527
RAFR_imcgy,1999,0.001576
RAFR_imcgy,2000,0.001808
RAFR_imcgy,2001,0.001855
RAFR_imcgy,2002,0.001966
RAFR_imcgy,2003,0.002020
RAFR_imcgy,2004,0.001818
RAFR_imcgy,2005,0.001480
RAFR_imcgy,2006,0.001613
RAFR_imcgy,2007,0.001551
RAFR_imcgy,2008,0.001736
RAFR_imcgy,2009,0.001703
RAFR_imcgy,2010,0.001880
RAFR_imcgy,2011,0.002157
RAFR_imcgy,2012,0.001847
RAFR_imcgy,2013,0.001917
RAFR_imcgy,2014,0.002023
RAFR_imcgy,2015,0.001871
RAFR_imcgy,2016,0.001970
RAFR_imcgy,2017,0.001724
RAFR_imcgy,2018,0.001891
RAFR_imcgy,2019,0.001817
RAFR_imcgy,2020,0.001973
RAFR_imcgy,average,0.001813
RAFR_imcy,1995,0.010744
RAFR_imcy,1996,0.011001
RAFR_imcy,1997,0.010254
RAFR_imcy,1998,0.010859
RAFR_imcy,1999,0.012463
RAFR_imcy,2000,0.012510
RAFR_imcy,2001,0.012589
RAFR_imcy,2002,0.012332
RAFR_imcy,2003,0.013260
RAFR_imcy,2004,0.012965
RAFR_imcy,2005,0.011452
RAFR_imcy,2006,0.011214
RAFR_imcy,2007,0.010918
RAFR_imcy,2008,0.011555
RAFR_imcy,2009,0.011106
RAFR_imcy,2010,0.011134
RAFR_imcy,2011,0.012104
RAFR_imcy,2012,0.011110
RAFR_imcy,2013,0.011592
RAFR_imcy,2014,0.012148
RAFR_imcy,2015,0.010546
RAFR_imcy,2016,0.010852
RAFR_imcy,2017,0.010195
RAFR_imcy,2018,0.010377
RAFR_imcy,2019,0.010537
RAFR_imcy,2020,0.010298
RAFR_imcy,average,0.011225
RAFR_imigy,1995,0.000206
RAFR_imigy,1996,0.000257
RAFR_imigy,1997,0.000264
RAFR_imigy,1998,0.000292
RAFR_imigy,1999,0.000294
RAFR_imigy,2000,0.000357
RAFR_imigy,2001,0.000364
RAFR_imigy,2002,0.000375
RAFR_imigy,2003,0.000367
RAFR_imigy,2004,0.000348
RAFR_imigy,2005,0.000285
RAFR_imigy,2006,0.000310
RAFR_imigy,2007,0.000315
RAFR_imigy,2008,0.000299
RAFR_imigy,2009,0.000257
RAFR_imigy,2010,0.000199
RAFR_imigy,2011,0.000232
RAFR_imigy,2012,0.000368
RAFR_imigy,2013,0.000300
RAFR_imigy,2014,0.000396
RAFR_imigy,2015,0.000403
RAFR_imigy,2016,0.000535
RAFR_imigy,2017,0.000471
RAFR_imigy,2018,0.000629
RAFR_imigy,2019,0.000770
RAFR_imigy,2020,0.000517
RAFR_imigy,average,0.000406
RAFR_imiy,1995,0.005392
RAFR_imiy,1996,0.006703
RAFR_imiy,1997,0.007250
RAFR_imiy,1998,0.007914
RAFR_imiy,1999,0.007760
RAFR_imiy,2000,0.008721
RAFR_imiy,2001,0.008689
RAFR_imiy,2002,0.008559
RAFR_imiy,2003,0.008331
RAFR_imiy,2004,0.007818
RAFR_imiy,2005,0.006289
RAFR_imiy,2006,0.006221
RAFR_imiy,2007,0.006429
RAFR_imiy,2008,0.006409
RAFR_imiy,2009,0.005698
RAFR_imiy,2010,0.004634
RAFR_imiy,2011,0.005435
RAFR_imiy,2012,0.009459
RAFR_imiy,2013,0.007369
RAFR_imiy,2014,0.009582
RAFR_imiy,2015,0.009815
RAFR_imiy,2016,0.016128
RAFR_imiy,2017,0.015726
RAFR_imiy,2018,0.017640
RAFR_imiy,2019,0.023229
RAFR_imiy,2020,0.017040
RAFR_imiy,average,0.010536
RAGR_imcgy,1995,0.000136
RAGR_imcgy,1996,0.000118
RAGR_imcgy,1997,0.000123
RAGR_imcgy,1998,0.000122
RAGR_imcgy,1999,0.000141
RAGR_imcgy,2000,0.000146
RAGR_imcgy,2001,0.000158
RAGR_imcgy,2002,0.000192
RAGR_imcgy,2003,0.000183
RAGR_imcgy,2004,0.000207
RAGR_imcgy,2005,0.000208
RAGR_imcgy,2006,0.000230
RAGR_imcgy,2007,0.000242
RAGR_imcgy,2008,0.000253
RAGR_imcgy,2009,0.000254
RAGR_imcgy,2010,0.000201
RAGR_imcgy,2011,0.000206
RAGR_imcgy,2012,0.000174
RAGR_imcgy,2013,0.000180
RAGR_imcgy,2014,0.000161
RAGR_imcgy,2015,0.000135
RAGR_imcgy,2016,0.000129
RAGR_imcgy,2017,0.000140
RAGR_imcgy,2018,0.000147
RAGR_imcgy,2019,0.000167
RAGR_imcgy,2020,0.000187
RAGR_imcgy,average,0.000181
RAGR_imcy,1995,0.001571
RAGR_imcy,1996,0.001416
RAGR_imcy,1997,0.001537
RAGR_imcy,1998,0.001533
RAGR_imcy,1999,0.001858
RAGR_imcy,2000,0.001933
RAGR_imcy,2001,0.001952
RAGR_imcy,2002,0.002124
RAGR_imcy,2003,0.002103
RAGR_imcy,2004,0.002585
RAGR_imcy,2005,0.002409
RAGR_imcy,2006,0.002385
RAGR_imcy,2007,0.002476
RAGR_imcy,2008,0.003139
RAGR_imcy,2009,0.002856
RAGR_imcy,2010,0.002038
RAGR_imcy,2011,0.001979
RAGR_imcy,2012,0.001845
RAGR_imcy,2013,0.001860
RAGR_imcy,2014,0.001879
RAGR_imcy,2015,0.001680
RAGR_imcy,2016,0.001617
RAGR_imcy,2017,0.001717
RAGR_imcy,2018,0.001747
RAGR_imcy,2019,0.002026
RAGR_imcy,2020,0.001720
RAGR_imcy,average,0.002040
RAGR_imigy,1995,0.000021
RAGR_imigy,1996,0.000017
